Date,Open,High,Low,Close,Volume
2021-04-12,142.1934442229001,143.4426604617103,137.21986233949568,141.90206139470422,29655
2021-04-13,142.6515359047145,146.78661459279408,141.05731229519455,144.45489897576707,28968
2021-04-14,143.72973959724496,143.78177827602482,142.41528186104367,142.75678147443696,20070
2021-04-15,142.07162017143654,144.3169412885733,137.760481377353,139.19006927620492,29484
2021-04-16,139.8378937103085,142.3709481120565,139.15447612112598,140.41909416028923,16867
2021-04-19,141.7157478882484,146.0455415982864,138.96319081948766,139.79250437136275,15753
2021-04-20,139.0324166117326,141.7193030940769,136.8453427817254,140.87605142291838,14356
2021-04-21,140.40937323852756,140.96807985132043,135.9837776062284,137.8706722974001,32513
2021-04-22,138.33424828655083,138.7677021806573,135.2183664565464,135.7898727888039,44737
2021-04-23,136.56373475150974,137.2115749406197,134.66423355272377,135.50991766695157,23446
2021-04-26,135.46092284844354,140.38873242193208,135.2564265717439,136.59635936941248,17780
2021-04-27,135.05178651231233,139.28847832937265,130.1290942982435,135.73823372360644,39401
2021-04-28,136.13533407436657,138.33606772335168,132.87223076774788,137.77275419999617,13050
2021-04-29,135.89710823026954,137.90170580244316,135.23955521182637,137.71231254353052,36173
2021-04-30,137.60024815394135,140.7485168475132,135.3151343744685,137.52944396129305,27464
2021-05-03,139.0946758643487,139.3875608163578,137.42502749365636,139.23915083302822,11312
2021-05-04,139.9109134412539,140.41688449936174,137.9020850942529,139.80716865158794,16872
2021-05-05,138.99790013928867,140.17420558475808,134.3831133954559,137.04202399463472,39767
2021-05-06,136.96817701653552,139.18367320899287,132.59965290813176,133.4085610135602,23839
2021-05-07,132.71586617298252,133.87178905934712,131.72314202617775,133.5325745957125,17738
2021-05-10,131.73413086275656,135.17604185763318,127.48024145643726,130.4441594775614,49360
2021-05-11,129.13269080050094,129.33564826462103,128.86710633634365,128.88544164140532,38842
2021-05-12,128.073662263947,130.38718629970217,123.7408185653601,124.64496597330239,45700
2021-05-13,124.33617872210253,129.08448688798526,120.56361366964772,126.34997837523223,37264
2021-05-14,126.36644671720704,128.52963025242005,124.67795881978503,127.92198419062082,12320
2021-05-17,127.15292132974524,131.16272837918618,124.25322010802184,128.13751013286264,31661
2021-05-18,127.65426361333425,130.9310427729137,122.84925465744773,123.38287585168827,28300
2021-05-19,122.91881936835014,126.63192206832586,118.51615682587962,120.96933555821494,39632
2021-05-20,120.54224117112001,121.38982490248527,120.20462643428692,121.19577659442483,19203
2021-05-21,120.78839949292072,124.26516360354942,118.53607363466698,120.84852334337921,35153
2021-05-24,121.82005946209928,125.5528917745233,118.56523403227213,118.6227226412806,30786
2021-05-25,118.19442488335922,119.63409827762895,114.87938707536414,117.57956988801988,33733
2021-05-26,118.85477939115464,123.1082862789617,117.51108877991578,122.11906542293974,16746
2021-05-27,123.6636004122388,124.98003601493997,123.3461153019419,123.9524777619367,23518
2021-05-28,122.59545804769111,127.24468292040102,121.00535135622826,121.27311275376663,46320
2021-05-31,119.98839092596121,121.79816686809824,115.84957788822793,119.26555405619308,36466
2021-06-01,120.54855919822788,121.14777430739908,120.36479196849018,120.57057549238206,31440
2021-06-02,121.95140371408124,124.91598460055494,117.54211400252456,124.85722982627253,39900
2021-06-03,123.98898747224719,127.47115628869493,121.2401788435482,124.24918985752336,46057
2021-06-04,125.37636457806707,126.20174305522973,125.17384226803678,125.76200096848953,42053
2021-06-07,127.0680746316275,127.54915573709705,124.53598621082666,127.5470223354931,29300
2021-06-08,127.12247455120081,130.96807542093188,123.15467720197205,126.7937665500978,21393
2021-06-09,125.7234269535161,129.2117069508096,123.91370745224847,128.64095091489452,29117
2021-06-10,126.89399388838045,131.71180147929704,124.2379665167304,127.14702634605577,32328
2021-06-11,127.87449785085957,131.44057449363956,124.24267463388358,125.95414494274415,23841
2021-06-14,127.0261786520516,129.83276943557968,126.07060290672287,129.06185414109393,47541
2021-06-15,129.09838181020856,129.73512850125752,127.43038757256554,128.19666670225106,13351
2021-06-16,127.45464814280461,129.55715860832333,122.69104752446813,125.34217603623895,22405
2021-06-17,124.75408666475047,127.55340554319724,123.49621445994048,126.54017934548958,35846
2021-06-18,126.1023409523427,127.43483366096179,125.95758557503483,126.07067089150972,35098
2021-06-21,125.29678533004376,129.49976997486078,124.3652717609216,126.8561999954588,11350
2021-06-22,125.77339619566825,125.93365382440994,123.79654173237704,123.98589573046293,10365
2021-06-23,123.85765200684995,127.92953845250113,122.76988377237765,125.44982904180732,28175
2021-06-24,124.82535332671473,127.30153462495072,124.71617236928829,125.98335662757246,13036
2021-06-25,125.83229557164492,129.53268050436324,122.4875751396945,126.84332799848798,18640
2021-06-28,128.12072591783502,131.4511497515052,123.6803910100822,129.17032216346627,35425
2021-06-29,129.0757015484947,131.00303675758292,125.66037611036475,128.34219256016516,32299
2021-06-30,127.39971708589194,129.58653232687118,126.72700531672452,128.45925710359128,45593
2021-07-01,128.51478637460679,133.2256534817772,125.9735579093246,130.88940693299014,21428
2021-07-02,130.0195088738551,131.1675134706753,127.11781333324787,131.00835670208315,48065
2021-07-05,132.01865031645607,132.973729241049,131.98059257241755,132.7440885194422,15036
2021-07-06,133.44274227981205,137.4542052876056,133.17403596419422,134.22314828786836,26327
2021-07-07,132.75931975439804,136.29495378841847,132.22606478604422,135.78366034350154,24364
2021-07-08,135.19991831048972,135.36722352852527,132.12136699116604,134.4150662155473,24070
2021-07-09,135.05363584730654,139.50581988613303,131.45261289607026,134.96664294432261,17943
2021-07-12,135.2199208247671,137.0730584055413,131.27871791572085,136.30075614826347,45147
2021-07-13,136.79752269393106,140.04280128814003,136.42680175580819,137.58824647892072,42012
2021-07-14,135.9003538537603,139.21766067151322,133.8284005536346,135.241321110618,29752
2021-07-15,136.7495873377765,137.8737039839799,131.85935349462702,135.241286308812,39626
2021-07-16,137.1600115669138,141.03752587288093,132.93729218518072,140.47317280383479,26446
2021-07-19,139.24382988447218,143.88081247686227,137.18365634877443,142.84122961119024,31234
2021-07-20,142.70353021718338,145.63793371317564,138.1542504182277,142.98204004259642,12084
2021-07-21,142.15156428254673,144.7029919915148,139.1301926713279,141.70300600225582,20236
2021-07-22,139.7736412021457,143.7189893028382,137.0238300733144,142.68183710474017,45340
2021-07-23,141.93533624994342,143.94493205771954,138.70182297348092,142.4167902093963,15188
2021-07-26,143.16775411738175,147.50594351983827,142.03127285448195,145.83615917431774,13650
2021-07-27,143.84387386207723,147.94953522350502,143.08225230521117,143.91104406571708,49448
2021-07-28,144.79931136827372,148.9789731096622,141.5541100179396,145.29708525811802,34292
2021-07-29,146.51213200738013,151.02892884165976,143.2433488180551,145.3123219804813,15681
2021-07-30,145.8787681713338,146.05725669970616,144.86865787225508,145.30634590694976,28504
2021-08-02,145.95516471673514,147.68477625009913,141.8068872623524,146.72059078797477,22879
2021-08-03,147.3892661146634,149.62762926562988,142.55444757789795,145.73609844507033,29696
2021-08-04,145.63047618612742,150.57839871268334,144.23841883495803,148.8133906947223,38241
2021-08-05,148.33537384557536,149.0487137822358,145.21707045903247,147.31009522941025,40466
2021-08-06,147.60292340540465,151.73156509525438,145.5822403314877,150.7794157940794,37853
2021-08-09,150.2796780594783,152.94762581820402,146.7058187204374,147.4896862775075,22889
2021-08-10,146.65715356469062,150.92418432106965,146.51566405934378,149.21028035631306,44415
2021-08-11,148.5545337761384,151.32685304312744,144.9034967785227,148.13835475058542,44756
2021-08-12,150.07067315791093,152.3976518087382,146.83613230659168,152.02230683827904,14473
2021-08-13,153.379986751879,153.96692416496734,149.48671766171134,151.9916823272663,33210
2021-08-16,152.2009552855134,155.7980146971042,149.79896495694365,153.2220979965196,49358
2021-08-17,154.90900293337947,157.05353268874478,151.73836466597854,155.3408932795682,32788
2021-08-18,153.834560008054,155.43655871594376,151.81255485818102,155.26568874291382,22401
2021-08-19,157.06946375375296,161.38932174539988,155.0092233711749,157.55499618542385,45536
2021-08-20,158.25368951570547,162.56627844763267,157.34591811571227,157.4064295346143,29595
2021-08-23,156.052607660037,156.32160750326756,154.71456668434695,154.99664801421835,33464
2021-08-24,154.86703307418185,157.48087286465986,152.80439031653606,152.92184758776656,13815
2021-08-25,154.18404730681019,158.31310812498688,149.82442482732546,155.76825914922443,41731
2021-08-26,153.88051736463842,158.04812588738477,152.15602477957094,155.48801092594965,49134
2021-08-27,155.33525267647295,159.3902858889701,153.33897010897573,155.85720430240843,44391
2021-08-30,156.1286413046155,157.8187344682298,155.87788738111323,157.22852712588784,46404
2021-08-31,157.79303972108775,162.25891727224464,154.66391807884614,159.51500118892065,27161
2021-09-01,160.90954800397077,165.38826404566313,156.92303557641708,158.71593745158572,10249
2021-09-02,158.07696931667383,162.94457807703063,154.97124245824995,160.857104393747,29108
2021-09-03,160.8235747108991,161.20918673824693,159.95586117251614,160.84196774263611,19114
2021-09-06,160.69099735969334,163.63585310925254,157.1121813329879,157.3290259470821,30160
2021-09-07,157.08883913951257,161.4956462426826,155.68931278227805,160.2008228521245,27178
2021-09-08,158.52887701320338,162.48028880431784,154.29552762425985,158.89408977877983,16408
2021-09-09,160.37130877756053,160.63679135194013,158.9433529577643,159.90512162838846,40755
2021-09-10,160.7746956072978,164.77541919722603,156.23830753235637,161.08080331213404,13270
2021-09-13,160.64595161766752,162.6134222913848,160.0753732539285,162.33874624991637,18501
2021-09-14,162.47538175430753,167.47143858767328,158.31504412023133,166.65606165486727,34447
2021-09-15,164.99326467077026,165.46716644981913,160.55851546182743,161.7490121939867,28969
2021-09-16,162.22679085204857,164.45483852189932,161.49946522702072,163.7147649994995,33105
2021-09-17,163.67868615976806,166.4263668729979,162.97022786319368,166.02419588879664,19175
2021-09-20,165.23568209179038,168.2495851199948,160.7765350794388,166.86389535610786,42073
2021-09-21,168.2035540167442,170.1459394996667,163.41244296111293,168.45300640811885,41401
2021-09-22,167.19298462808135,168.57090766169063,166.1875646744446,166.6964522703148,11711
2021-09-23,165.63315780180554,168.9764888925139,161.82328065507642,167.7585838824192,18072
2021-09-24,168.2712761662019,172.2643867630725,165.38259151156018,170.25299757548933,26236
2021-09-27,169.7869703398365,172.81540667860475,167.5030008190176,169.8642765686127,17663
2021-09-28,170.03760701231698,171.52920156724184,165.49111589493663,169.84649682672088,45880
2021-09-29,169.0977978819407,172.92588017242818,168.7662044801328,170.19643162527345,19682
2021-09-30,170.84698592533218,173.40873768660714,170.7442364144893,172.88312867048816,46699
2021-10-01,170.88409355134218,174.95041819795537,166.98114054715398,171.3962140517817,22437
2021-10-04,170.58810326492653,171.85012870208564,170.40364228182034,171.48534934406615,22832
2021-10-05,170.69246996951253,173.16273105636702,168.17638552697682,170.48620164741945,46605
2021-10-06,171.31319971220802,171.36610169116042,170.78840452716474,170.96680249338024,39919
2021-10-07,170.72727556210756,174.71052567159845,169.28638481106682,171.0703374025892,25830
2021-10-08,170.4452890316818,172.70245507049808,169.21287818674458,172.631560748271,37797
2021-10-11,172.87584598241455,174.38062027091314,172.16937753868103,174.26468112697347,37339
2021-10-12,175.75302511800024,179.81464342240048,172.14924378006637,178.79204548498166,28499
2021-10-13,176.8696811189007,177.59625794639857,175.89161065503546,176.04528760060876,44968
2021-10-14,177.9061068934461,178.83673050442903,174.7026725510772,178.68283318185618,36979
2021-10-15,179.71536012528082,184.2089493121137,178.02627760211251,178.89374913445837,12137
2021-10-18,180.38572502579103,184.97556479501804,176.14621492434264,178.84709816687317,21138
2021-10-19,178.45162128312685,181.24242662011218,173.94198812179064,179.31354833164065,47769
2021-10-20,179.4586688983937,182.9081702278464,178.0403701275672,179.82268490252372,23455
2021-10-21,177.95830569304817,178.03446940030344,176.92400994084335,177.33992354715923,46751
2021-10-22,176.66827809455302,181.41739830254636,175.79452558463473,177.5600075575179,14238
2021-10-25,177.0788257335255,180.07158349926917,172.8827666097409,177.7649152497925,36933
2021-10-26,176.13817749738956,177.015557326536,173.41801727686033,175.05645520337615,25078
2021-10-27,176.8667843484316,177.13790381930048,172.6533032771624,175.26515562501677,42193
2021-10-28,176.34246008754323,179.91979761464194,176.22821678352673,178.2482726913764,24019
2021-10-29,177.82688388370704,181.4660201235675,177.3798603025866,178.80405547933918,48335
2021-11-01,178.30659493981406,182.43687343916181,173.80826801487132,174.04354967767154,14436
2021-11-02,175.29882129896643,179.48500731293632,170.92673447754254,172.99417975815737,21019
2021-11-03,172.24319717530582,175.55866264538344,170.24610618759831,171.06111264773278,24616
2021-11-04,172.45809496204268,174.89932088115515,172.15824159072613,173.64291053562897,25826
2021-11-05,171.96235903771193,174.95165174919558,171.52579645738572,173.66312836448702,13648
2021-11-08,175.63076323733307,175.8320963047159,175.2250946827361,175.78258581100414,31955
2021-11-09,177.2422105057636,181.4352013880414,175.69617864430563,178.69363366086742,30993
2021-11-10,179.11395164866232,182.9800424315141,175.15500722801477,180.14405171849614,46406
2021-11-11,179.84183546253027,184.7621560007186,176.90068154554288,177.28343596686622,34194
2021-11-12,177.87245810987818,180.48154932438283,177.51026951978605,180.07139231252899,39637
2021-11-15,180.92003083033183,182.95256113511127,179.33926217000072,181.14963582446484,27088
2021-11-16,181.28463550353294,182.4732474825617,178.5747370134748,181.61485119317354,15230
2021-11-17,179.62222729907208,181.34326081120918,175.4420444443264,176.95053410696445,44614
2021-11-18,177.48385585036547,178.94987999586579,175.45172834912844,176.62678184486714,32799
2021-11-19,178.50153783121874,178.8315621046616,175.5852816926052,177.45830087560378,31113
2021-11-22,175.5375384053869,179.34837484956773,171.4033810535826,177.72209282872325,22767
2021-11-23,177.9652665583053,181.8712868536431,176.22257491855487,178.16944851068712,38778
2021-11-24,176.45974341282914,180.29010064780817,174.45461908640615,176.36805493591206,38253
2021-11-25,177.2479336081185,180.0719135925209,173.63569260237136,176.68349770746548,46402
2021-11-26,176.83480679308838,179.61337576265234,172.37365043272845,176.86809407078164,22654
2021-11-29,177.81993793905482,177.83032056568462,175.87620832327914,177.557406527734,21254
2021-11-30,176.96774266855655,178.7640372103458,175.57552501803323,175.59614725043502,32054
2021-12-01,177.20251656376735,179.65678134567563,174.4273252056524,175.26059041358354,38148
2021-12-02,173.32791024605257,178.24595465594308,170.01615930623126,173.7985401012269,41156
2021-12-03,174.4261899493537,177.801089688753,173.5888256400396,177.70913967955437,47375
2021-12-06,179.64097143177392,180.71809800522635,175.29715133277946,178.8824229970468,32114
2021-12-07,180.55683399720996,184.8795078396138,177.46244545556596,184.22298099970263,42459
2021-12-08,183.4284909491193,183.53318954080655,179.4136126961807,181.19546017832326,36072
2021-12-09,180.68555790308994,181.34277321148187,179.2585771663585,179.7304781700142,25004
2021-12-10,178.00500993522465,180.77356786249808,175.6245254922036,178.31804626207972,27690
2021-12-13,176.97661415968687,177.65716282442722,172.93787392177126,174.2273871209499,22421
2021-12-14,172.733925993036,173.49787907964608,171.19357437289406,172.06063615082124,16417
2021-12-15,172.0171298727499,172.46869819790473,169.702466703398,170.03617195500652,45841
2021-12-16,168.45229322861266,171.7771166454949,164.56711858075934,164.77251760616167,15811
2021-12-17,163.7686842700121,168.32156711419054,160.56241415697355,161.14484883789203,40580
2021-12-20,159.2817316945938,163.07548912091178,155.51824791272537,160.34905216964202,13202
2021-12-21,161.8002222145488,162.01476924389672,156.88638120769272,157.44300074705976,28289
2021-12-22,155.96729750323982,159.83052715195828,153.36401863125556,154.8843188481317,34584
2021-12-23,153.03191778789477,153.57107738299467,152.6218829573628,152.7436985240888,40530
2021-12-24,153.957147080297,156.6029090972551,152.8537710175774,153.1492354658888,46273
2021-12-27,152.82404236095942,156.7073563110833,152.54624113738612,156.69581472692852,15137
2021-12-28,157.2170697770974,160.14850610977322,155.36986544817498,158.7328180869174,19510
2021-12-29,158.23098239363108,158.74523793963036,154.09299850932607,157.23656231201986,12296
2021-12-30,157.11905294231317,157.86065137192818,156.83428136573278,157.18778750828085,42018
2021-12-31,157.81492504239264,162.4937677093881,153.74924530509617,160.45685219313418,46427
2022-01-03,161.68500971597848,163.05662549933186,158.19893434403852,162.5330698206184,49550
2022-01-04,161.80612336446663,163.16643253240377,160.04508316927843,162.5066072460793,40212
2022-01-05,164.20996663470504,168.92229402114452,161.0429616692341,166.86619912602157,30040
2022-01-06,168.51926721698874,170.86574128780703,166.5888042159829,167.25128521743608,25818
2022-01-07,166.50247203462698,168.71063505672427,164.03307402545582,167.10761054264574,30933
2022-01-10,168.9852996121541,173.9230143993813,168.13463032336657,173.34509893611468,35398
2022-01-11,173.2808512770035,175.6765532922896,169.95448435662666,172.96038436790582,11037
2022-01-12,173.01240018442192,174.11292994014775,168.6824584541508,171.06627538920105,41476
2022-01-13,170.28223723508572,170.75870541286204,165.54500154094276,166.03193189976517,12594
2022-01-14,166.9920661292986,170.20185273371828,163.96493786101792,170.0040755888478,38079
2022-01-17,171.81214242443832,174.32825170439529,170.62631378982593,172.51081178941277,47287
2022-01-18,172.96406958928526,177.41260087138474,171.85068396968254,175.62179416724297,46187
2022-01-19,176.38048009580973,177.2084325450514,174.85087246805986,176.24346711255708,26684
2022-01-20,175.5851233957462,178.13007777602508,172.95092192591508,177.68832026455468,27577
2022-01-21,176.25677437807212,179.4389853711251,171.58021036760923,174.3196970492523,42923
2022-01-24,175.4502609364555,179.2928093122394,173.10031735173823,177.32099223991267,24292
2022-01-25,175.74108250156664,180.2920297440455,173.6687024490214,179.78622802683518,39806
2022-01-26,179.92025124909208,184.22633880724774,175.00744982676719,179.31580665628144,47756
2022-01-27,177.66394432877888,179.485024624624,175.83019268778415,178.96531601458986,43669
2022-01-28,178.7740083575639,180.59206187225882,175.0742890537774,177.13516272705792,38308
2022-01-31,175.23570500843118,177.58911722120357,170.67933062686575,172.69566763439943,45606
2022-02-01,170.85421545830908,171.069878292217,168.81950626349462,169.26403557407258,49945
2022-02-02,167.4777024977703,168.95117696342078,164.4131933393983,165.35491876586647,23974
2022-02-03,163.68194014631175,167.86352587046105,159.6001401790238,164.38958758273998,28390
2022-02-04,164.0104056916096,168.15936974599842,163.93196690193264,167.88203748744687,49222
2022-02-07,166.2319137561807,169.9486764803734,162.6184056239503,168.11192239303574,14602
2022-02-08,166.79461210732524,166.84597786047047,162.3040670356097,162.79065635279366,27580
2022-02-09,160.9192054415371,162.51276353151582,155.9244107252457,161.66091597407745,12405
2022-02-10,160.38278416380476,163.98555230264563,156.26059306841947,160.37148961429966,35274
2022-02-11,159.03990830771713,162.12412299482563,156.6692143907901,159.5044887071944,33250
2022-02-14,159.11263595583645,160.91342705212872,157.20900954223862,159.3137211378861,21773
2022-02-15,160.75802194898634,162.36856413576672,156.77494552812792,157.84446772717226,12695
2022-02-16,159.49185775852982,163.90872992793805,157.8474705154827,159.3375401862294,36716
2022-02-17,158.7202165725471,160.33244506071907,157.27651675474064,159.18794762409507,33260
2022-02-18,158.60606366425048,162.5944717651768,156.95444215059567,161.389853825797,48521
2022-02-21,160.85786547800058,165.1206502733917,157.516960597002,158.32501546223705,49631
2022-02-22,158.37406190540378,159.12671567097644,155.01187975434084,156.01021107469685,32468
2022-02-23,154.86964136118317,158.49449835366286,153.48282271338843,155.66522481533377,32677
2022-02-24,155.97662555524752,157.3777309352044,155.8383087936159,156.778826382617,35445
2022-02-25,156.77632303386298,160.81838958865697,156.11649256892048,159.3949266118414,28252
2022-02-28,161.28091161748748,162.41886338917436,157.05367936158018,158.24185864282381,25005
2022-03-01,159.69941018461603,161.46784948230535,158.90037431538533,161.3347756350255,27449
2022-03-02,161.0817454677275,164.20948179008587,158.899430060459,159.25068944581778,42571
2022-03-03,160.67381786702123,163.1612403442066,157.83272065353276,162.29218804127714,45761
2022-03-04,164.05166764453278,166.16508129266458,161.44692081455855,164.46261836974335,47258
2022-03-07,166.02310567116686,166.41876468115433,165.98363657505806,166.17966511626062,27367
2022-03-08,167.49539603669322,170.25302794302667,162.94061834916602,166.74444092133396,46992
2022-03-09,167.69435110431266,170.34545427552098,164.1322859405503,166.09808104676438,44019
2022-03-10,167.24826496208405,170.75577301320047,167.1372510188259,170.5097671755793,21487
2022-03-11,171.6172207169413,175.21218855272147,170.53324323648272,174.25461417538443,30471
2022-03-14,174.10824519478115,174.80491180093605,171.73334835555627,172.0313325913259,29136
2022-03-15,173.70859458543816,176.0766228062697,171.67983765661782,175.63976344701575,38952
2022-03-16,175.50592142504087,177.6756842730376,171.9237224673151,174.9590073209108,20478
2022-03-17,174.54403744961095,178.02231584082526,171.11949984872246,176.65967184172578,40099
2022-03-18,178.20968840066755,182.25911128299416,173.34984547481608,178.33713851809895,12659
2022-03-21,176.46347665173258,176.50354839155668,172.25123114684794,175.14226073997128,30834
2022-03-22,176.1442979556444,180.00389792339206,172.44959841735582,176.62202684078042,32899
2022-03-23,176.03084551008254,176.845036953807,175.3218348914966,176.0042683355216,46130
2022-03-24,177.16227103162763,181.64008626653668,172.51682450342614,179.6150649870439,31053
2022-03-25,180.4827133210211,182.71533810246316,176.80603252798429,178.8181865257154,37162
2022-03-28,178.59810745877368,180.80008323943628,176.5722839975331,179.8245433964656,35717
2022-03-29,181.59163742412022,182.9289690618234,176.99095135950282,179.75188775913344,21797
2022-03-30,179.2885724385777,181.13538275289216,176.02227889123816,179.05432049265303,25586
2022-03-31,177.75347000787406,180.8948764076159,174.9690216546354,180.50587431886723,11691
2022-04-01,182.19459229715434,185.76214892069632,182.18377584101412,182.26401711270842,15517
2022-04-04,181.82786794427886,186.76963965353616,180.31722564061755,182.73922527359005,23043
2022-04-05,184.46205111217526,189.34052092677044,179.9903707940872,182.18073864749834,45597
2022-04-06,181.79670799084542,183.2523100439474,178.52580853663156,178.8089650084076,21697
2022-04-07,179.47657140600364,182.23383907573407,174.6808529201665,178.9063715263257,27275
2022-04-08,178.14498915416385,182.49095072707752,177.83540874116844,178.00392278474442,20441
2022-04-11,178.8096931625635,181.87035308479884,174.9529940462452,179.8680170099156,47905
2022-04-12,179.9212923845961,181.02242976424517,176.37965977460465,176.52743940730457,41340
2022-04-13,178.19897109962298,181.62397557546714,176.87976013517118,179.1718898596026,32574
2022-04-14,179.7428425002036,180.83462339873702,175.72292842094387,179.28802790380453,23013
2022-04-15,178.87725714406807,181.4287725429749,177.78750083835772,179.86118939304578,35025
2022-04-18,180.27866660509005,183.1983038791197,176.25784722072842,182.35107156726096,13063
2022-04-19,182.17820737444833,183.03188888846577,178.95152151482102,181.56952700973747,36208
2022-04-20,180.94289814164864,184.84727294473748,177.75652437197527,183.26448181530097,16890
2022-04-21,182.83357041866643,183.8221742627416,182.05389670985323,183.63658532348344,21843
2022-04-22,184.7688180364382,187.8943800172209,183.1766546634477,185.9394708158242,28925
2022-04-25,184.03085791673558,187.75968916517414,179.37876272462665,183.09499598630725,47498
2022-04-26,184.59876186396923,189.13312095547317,183.7303611653475,187.3766869367157,47891
2022-04-27,187.77470508864363,190.40350805989073,185.35870971929214,190.04181263903195,46984
2022-04-28,190.2986166705717,190.52519335945595,186.9539980597171,187.6967347529502,39676
2022-04-29,186.99540898710882,190.24743763771934,186.15294853239686,189.16443764347144,35792
2022-05-02,188.61905585093646,189.3177767341801,187.3217914401061,188.2834202818132,46646
2022-05-03,187.07188897115026,187.07768744183383,183.0872073129357,185.6967224357409,13987
2022-05-04,185.8179502673375,189.84690204886664,183.822926450155,184.18213921148669,24296
2022-05-05,185.40175620291478,190.18241186127872,182.01222556112748,188.18720619587654,37671
2022-05-06,189.25346157530268,190.10838447298337,188.23190648269954,188.88891639239583,21693
2022-05-09,187.52087408253138,189.61308060736255,185.5321238381693,186.52481213736615,27012
2022-05-10,186.67469410105838,191.35699767924365,183.27095001231456,185.16743695158283,15738
2022-05-11,185.2214665707181,189.22565499825726,181.70843639816252,186.55530888693266,30644
2022-05-12,186.788938841258,190.94583344172818,184.37734947575652,186.54088273443017,22461
2022-05-13,186.33710881504274,186.62621413512525,183.21121053457574,186.41415427706787,38194
2022-05-16,185.47863896098374,188.63412151856647,180.99179479983908,187.46827065524747,14196
2022-05-17,186.03614636829104,189.4280391480903,183.26183846930584,185.8124955928053,45564
2022-05-18,186.97174597102946,188.7650594388203,184.4057533575659,186.540044439708,32457
2022-05-19,187.40072719202496,188.36219522284796,185.14003479187664,185.3471764134395,17287
2022-05-20,183.365669009581,184.06695240487298,180.94778690242538,182.7134624283583,14950
2022-05-23,184.00367026636934,186.76594048007456,179.78387181592456,182.1614110332618,40622
2022-05-24,181.93500993520223,186.33637970289314,177.12356303345862,182.3830318079135,49257
2022-05-25,182.89884566359996,187.17094869981185,179.9304003021737,186.6222163146623,22495
2022-05-26,187.45656273050255,188.96953787390393,187.06493362771437,188.276100529665,44503
2022-05-27,187.7925691861124,189.53520750961917,184.69322462033142,186.46244730443232,39258
2022-05-30,186.563585840379,190.659132743941,185.23634450991418,185.72361990449386,36121
2022-05-31,186.8449483642628,187.66033673683484,182.38233598278424,183.79991591567264,32883
2022-06-01,182.6247720576068,183.28098921198517,177.89683033270524,178.5577903964507,21607
2022-06-02,178.5411061666762,179.87203941122237,176.15906495602056,178.20278500644523,15366
2022-06-03,177.1441324890595,177.30590075111812,175.20512079087504,177.04565117703805,33250
2022-06-06,175.24759949973736,176.65388743179557,172.31156986967406,172.74246587965644,43891
2022-06-07,171.5588408586826,173.48020488187643,170.0600500787332,173.24395567839008,22194
2022-06-08,175.12744472567326,179.59944105883133,174.59072037494056,176.81183633442922,27528
2022-06-09,177.96862676528474,182.0403031155095,176.7224057001718,179.21151802866765,23680
2022-06-10,179.47330486491703,180.93032770842785,178.6159184978488,179.7944759288011,17621
2022-06-13,181.6570400879533,183.03989304594256,178.35021228625814,182.6830645701741,47751
2022-06-14,183.88357699603142,187.5868449654464,180.84948089554797,184.03881414792036,32594
2022-06-15,183.8912647167599,188.50086779906178,181.9946424977817,185.41411048645946,32018
2022-06-16,186.75365738224826,188.61004803031733,184.53714154600362,187.10788795105302,38685
2022-06-17,188.1989928286338,192.26512700329465,187.9852787301091,188.67805525163175,44671
2022-06-20,190.27527259898682,193.89265251525347,185.27530542600653,191.47331751134362,25016
2022-06-21,191.24515610708067,194.0824501487057,187.2552774292545,191.1103006068162,38111
2022-06-22,192.19408344300587,194.07820493559748,190.10278046316037,194.03209880039,49210
2022-06-23,193.94937402402041,194.40877832905284,190.6921398208236,191.02428218192023,11826
2022-06-24,191.82277741255945,195.17587880663038,191.02851765327685,194.05355667741074,26518
2022-06-27,192.65354394459848,193.8768738255304,191.0785475613175,192.38301385515277,49305
2022-06-28,192.72153452336508,193.30416668969184,190.0955553190008,190.58643151390297,38191
2022-06-29,190.97761306362503,193.45930151753174,190.62673074846228,191.5716036384337,33975
2022-06-30,191.65130421768558,196.1441763797783,188.89425297112717,191.67700807679788,24290
2022-07-01,192.8557583632776,197.83754866405118,192.45965830976618,192.7555639531709,41727
2022-07-04,192.6633710613252,195.4300360734739,191.34659913982858,193.06762575274905,27500
2022-07-05,194.3315686961414,196.84183015270577,189.54025385569102,193.99605896820646,33100
2022-07-06,194.20854511713398,196.34581989696989,189.95452889510327,193.09370609963327,37916
2022-07-07,193.76418042116782,195.48352351151593,191.20606225810715,192.74248540042015,22164
2022-07-08,194.00659623571318,198.39275186804628,189.55106821907725,189.6083925994073,26256
2022-07-11,189.00211046662716,191.02766938541222,186.46008625622818,190.0973017958226,35729
2022-07-12,189.64724081715335,190.19931805464887,186.91153953387393,189.03873576802218,14871
2022-07-13,190.87762072274185,195.36573303614026,187.3131838936355,191.2804958482225,49828
2022-07-14,191.7323918057816,191.84109131163893,191.3452816853059,191.49631405415002,32010
2022-07-15,191.39823510386407,193.8224304521194,189.2876183284337,193.33067183996786,24018
2022-07-18,191.9248644571155,196.40115224997814,189.25327580572696,190.59060060787405,19464
2022-07-19,189.06755885227645,191.78163890445745,184.70944845267516,190.76871864061027,12499
2022-07-20,192.64944350934735,196.62648808977414,189.27799631505295,191.00445944152426,34586
